route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
95-VIC,2294,10032808:5676908:5691349,Blink - to Downtown,18717,5691349,0
60-VIC,1781,10040467:5676909:5690238,Langford Exch - via Lagoon,19362,5690238,0
61-VIC,2771,10124716:5676911:5690174,Sooke,19637,5690174,1
21-VIC,2294,10042230:5676913:5690749,Interurban - Camosun Only,19203,5690749,0
4-VIC,2771,10125009:5676914:5690419,UVic - via Hillside,18645,5690419,0
95-VIC,2087,10070287:5676916:5690379,Blink - to Langford,18836,5690379,1
95-VIC,2089,10070287:5676916:5691337,Blink - to Langford,18836,5691337,1
26-VIC,2089,10070058:5676917:5690086,UVic - via McKenzie,18624,5690086,0
26-VIC,2087,10070058:5676917:5691129,UVic - via McKenzie,18624,5691129,0
4-VIC,2089,10069887:5676918:5690627,UVic - via Hillside,18645,5690627,0
4-VIC,2087,10069887:5676918:5691160,UVic - via Hillside,18645,5691160,0
60-VIC,2087,10094166:5676922:5690198,Langford Exch - via Lagoon,19362,5690198,0
60-VIC,2089,10094166:5676922:5691363,Langford Exch - via Lagoon,19362,5691363,0
72-VIC,2294,10058097:5676923:5690964,Swartz Bay Ferry - via Saanichton,18512,5690964,0
2-VIC,2294,10054971:5676924:5690653,South Oak Bay - Oak Bay Village,19218,5690653,0
5-VIC,2771,10125902:5676925:5690455,Willows - Oak Bay Village,19272,5690455,0
11-VIC,2771,10125443:5676926:5690034,UVic - via Uplands,19456,5690034,0
2-VIC,2294,10055003:5676927:5691401,South Oak Bay - Oak Bay Village,19218,5691401,0
21-VIC,2771,10126419:5676928:5690831,Downtown - to 7 UVic,18481,5690831,1
82-VIC,2089,10094333:5676929:5690422,Saanichton Exch - via Stautw,18718,5690422,1
82-VIC,2087,10094333:5676929:5691168,Saanichton Exch - via Stautw,18718,5691168,1
27-VIC,2089,10025717:5676931:5695614,Gordon Head - via Shelbourne,19171,5695614,0
27-VIC,2087,10025717:5676931:5695905,Gordon Head - via Shelbourne,19171,5695905,0
14-VIC,2089,10024696:5676932:5690949,UVic - via Richmond,19055,5690949,0
14-VIC,2087,10024696:5676932:5691415,UVic - via Richmond,19055,5691415,0
4-VIC,2771,10125641:5676933:5690552,UVic - via Hillside,18645,5690552,0
28-VIC,2087,10025641:5676936:5690658,Majestic - via Shelbourne,18885,5690658,0
28-VIC,2089,10025641:5676936:5690691,Majestic - via Shelbourne,18885,5690691,0
52-VIC,1781,10040455:5676937:5690628,Colwood Exch - via Royal Bay,18903,5690628,0
75-VIC,2087,10053412:5676938:5690783,Downtown,19205,5690783,1
75-VIC,2089,10053412:5676938:5691425,Downtown,19205,5691425,1
31-VIC,1781,10057682:5676940:5690532,Royal Oak Exch - via Glanford,18743,5690532,0
30-VIC,1781,10057748:5676941:5690070,Downtown,18838,5690070,1
26-VIC,2087,10070149:5676944:5690623,Dockyard - via Tillicum,18575,5690623,1
26-VIC,2089,10070149:5676944:5690879,Dockyard - via Tillicum,18575,5690879,1
52-VIC,2771,10126709:5676945:5690309,Colwood Exch - via Royal Bay,18903,5690309,0
30-VIC,2294,10058230:5676947:5691429,Royal Oak Exch - via Carey,18634,5691429,0
27-VIC,1781,10032482:5676949:5690661,Gordon Head - via Shelbourne,19171,5690661,0
6-VIC,1781,10032603:5676952:5690357,Royal Oak Exch - via Royal Oak Ctr,18715,5690357,0
61-VIC,2087,10070261:5676953:5690057,Downtown,18787,5690057,0
61-VIC,2089,10070261:5676953:5691014,Downtown,18787,5691014,0
30-VIC,1781,10057743:5676956:5690853,Royal Oak Exch - via Carey,18634,5690853,0
57-VIC,2771,10126665:5676957:5691435,Thetis Hgts - via McCallum,18579,5691435,0
75-VIC,2294,10058282:5676962:5691041,Saanichton Exch,18912,5691041,0
58-VIC,1781,10040447:5676963:5690184,Goldstream Mdws - via Westhills,18671,5690184,1
26-VIC,1781,10032243:5676965:5690674,Dockyard - via Tillicum,18575,5690674,1
28-VIC,2089,10025595:5676967:5690673,Downtown,18712,5690673,1
28-VIC,2087,10025595:5676967:5690889,Downtown,18712,5690889,1
39-VIC,2294,10041905:5676968:5691420,UVic - via Royal Oak,19305,5691420,0
10-VIC,2294,10046047:5676973:5695384,James Bay - via Vic West,18701,5695384,1
30-VIC,1781,10057714:5676981:5690613,Downtown,18838,5690613,1
6-VIC,2087,10053525:5676982:5690870,A Downtown - via Emily Carr,19049,5690870,1
6-VIC,2089,10053525:5676982:5691132,A Downtown - via Emily Carr,19049,5691132,1
61-VIC,2087,10070427:5676985:5690717,Sooke,19637,5690717,1
61-VIC,2089,10070427:5676985:5691477,Sooke,19637,5691477,1
14-VIC,2294,10041441:5676986:5690266,Vic General - via Craigflower,19158,5690266,1
39-VIC,2087,10051350:5676987:5690683,UVic - via Royal Oak,18627,5690683,0
39-VIC,2089,10051350:5676987:5691230,UVic - via Royal Oak,18627,5691230,0
70-VIC,2771,10124900:5676993:5690110,Swartz Bay Ferry - via Hwy #17,19212,5690110,0
2-VIC,2771,10125942:5676994:5690090,James Bay - Fisherman's Wharf,18896,5690090,1
15-VIC,2771,10125060:5676998:5691252,Esquimalt - Fort/Yates Exp,18702,5691252,1
58-VIC,1781,10040453:5677002:5690184,Langford Exch - via Westhills,18751,5690184,0
72-VIC,1781,10057998:5677003:5690226,Downtown - via Saanichton,18716,5690226,1
27-VIC,2771,10125201:5677005:5690776,Gordon Head - via Shelbourne,19171,5690776,0
21-VIC,1781,10040175:5677009:5690794,Downtown - to 7 UVic,18481,5690794,1
14-VIC,2087,10024578:5677011:5690081,Vic General - via Craigflower,19158,5690081,1
14-VIC,2089,10024578:5677011:5691116,Vic General - via Craigflower,19158,5691116,1
61-VIC,2087,10070424:5677013:5691003,Downtown,18787,5691003,0
61-VIC,2089,10070424:5677013:5691060,Downtown,18787,5691060,0
75-VIC,2771,10126087:5677014:5691118,Royal Oak Exch - to 30 Downtown,19069,5691118,1
28-VIC,1781,10032463:5677016:5690746,Downtown,18712,5690746,1
8-VIC,2771,10125173:5677017:5690491,Tillicum Ctr - via Finalyson,19314,5690491,1
5-VIC,2771,10125927:5677018:5690090,James Bay - Fisherman's Wharf,18724,5690090,1
4-VIC,2294,10041154:5677020:5691202,Downtown,18477,5691202,1
11-VIC,1781,10032123:5677022:5690769,UVic - via Uplands,19456,5690769,0
3-VIC,1781,10045921:5677023:5695869,James Bay - via Linden,19594,5695869,0
57-VIC,2771,10126508:5677025:5690981,Langford Exch - via McCallum,19124,5690981,1
26-VIC,1781,10032252:5677027:5690568,UVic - via McKenzie,18624,5690568,0
14-VIC,1781,10031738:5677030:5690452,Vic General - via Craigflower,19158,5690452,1
6-VIC,2771,10125079:5677031:5691029,Downtown,18962,5691029,1
10-VIC,2087,10094514:5677032:5875105,James Bay - via Vic West,18701,5875105,1
10-VIC,2089,10094514:5677032:5875311,James Bay - via Vic West,18701,5875311,1
15-VIC,2294,10041449:5677033:5690094,Esquimalt - Fort/Yates Exp,18702,5690094,1
24-VIC,1781,10032365:5677034:5691186,Cedar Hill - via Parklands,18585,5691186,0
8-VIC,2771,10125047:5677036:5690455,Oak Bay - via Finlayson,18660,5690455,0
28-VIC,2771,10125544:5677038:5691172,Downtown,18712,5691172,1
8-VIC,1781,10032699:5677039:5690134,Oak Bay - via Finlayson,18660,5690134,0
70-VIC,2087,10070657:5677043:5690150,Swartz Bay Ferry - via Hwy #17,19212,5690150,0
70-VIC,2089,10070657:5677043:5690803,Swartz Bay Ferry - via Hwy #17,19212,5690803,0
4-VIC,2771,10125467:5677046:5690869,UVic - via Hillside,18645,5690869,0
88-VIC,1781,10040243:5677047:5690960,Airport,18544,5690960,1
6-VIC,2087,10053458:5677048:5691056,A Downtown - via Emily Carr,19049,5691056,1
6-VIC,2089,10053458:5677048:5691277,A Downtown - via Emily Carr,19049,5691277,1
6-VIC,2294,10041496:5677051:5690684,A Royal Oak Exch - via Emily Carr,18754,5690684,0
60-VIC,2089,10094189:5677053:5690343,Royal Bay Exch - via Lagoon,18644,5690343,1
60-VIC,2087,10094189:5677053:5690773,Royal Bay Exch - via Lagoon,18644,5690773,1
49-VIC,2294,10041855:5677054:5690536,Skirt Mountain - via Florence Lake,18568,5690536,0
7-VIC,1781,10040612:5677056:5691366,Downtown - to 21 Interurban,19211,5691366,0
35-VIC,2087,10094439:5677057:5690510,Ridge,18492,5690510,0
35-VIC,2089,10094439:5677057:5690963,Ridge,18492,5690963,0
61-VIC,1781,10031618:5677058:5690781,Sooke,19637,5690781,1
15-VIC,1781,10031725:5677060:5690031,Esquimalt - Fort/Yates Exp,18702,5690031,1
75-VIC,1781,10057798:5677062:5690179,Downtown,18820,5690179,1
3-VIC,1781,10045917:5677063:5695869,Royal Jubilee - Cook St Vlg/Quimper,19489,5695869,1
57-VIC,2087,10094121:5677066:5690428,Langford Exch - via McCallum,19124,5690428,1
57-VIC,2089,10094121:5677066:5690443,Langford Exch - via McCallum,19124,5690443,1
5-VIC,1781,10054917:5677067:5691046,Willows - Oak Bay Village,19272,5691046,0
52-VIC,2294,10042066:5677068:5690808,Bear Mountain - via Millstream,18774,5690808,1
21-VIC,2089,10051124:5677069:5690100,Downtown - to 7 UVic,19021,5690100,1
21-VIC,2087,10051124:5677069:5691433,Downtown - to 7 UVic,19021,5691433,1
95-VIC,1781,10031494:5677070:5690111,Blink - to Langford,18836,5690111,1
6-VIC,1781,10032569:5677072:5691434,Royal Oak Exch - via Royal Oak Ctr,18715,5691434,0
57-VIC,1781,10040674:5677073:5690984,Langford Exch - via McCallum,19124,5690984,1
6-VIC,1781,10032643:5677076:5690123,Downtown,18962,5690123,1
75-VIC,2771,10125988:5677077:5690975,Saanichton Exch,18912,5690975,0
11-VIC,2294,10041281:5677080:5690265,UVic - via Uplands,19456,5690265,0
27-VIC,2294,10041429:5677081:5690558,Gordon Head - via Shelbourne,19171,5690558,0
28-VIC,2771,10125539:5677082:5691172,Downtown,18712,5691172,1
21-VIC,2087,10050990:5677083:5691151,Downtown - to 7 UVic,18481,5691151,1
21-VIC,2089,10050990:5677083:5691291,Downtown - to 7 UVic,18481,5691291,1
28-VIC,1781,10032490:5677084:5690661,Downtown,18712,5690661,1
2-VIC,1781,10054897:5677086:5691021,James Bay - Fisherman's Wharf,18896,5691021,1
15-VIC,2294,10041251:5677088:5691231,Esquimalt - Fort/Yates Exp,18702,5691231,1
15-VIC,2089,10054720:5677089:5691067,UVic - Foul Bay Exp,19054,5691067,0
15-VIC,2087,10054720:5677089:5691481,UVic - Foul Bay Exp,19054,5691481,0
7-VIC,2294,10041974:5677090:5690844,N UVic - Cook St Village,18918,5690844,1
95-VIC,2771,10124669:5677091:5691245,Blink - to Langford,18836,5691245,1
7-VIC,2294,10041769:5677092:5690844,Downtown - to 21 Interurban,19211,5690844,0
3-VIC,2087,10094597:5677093:5695751,James Bay - via Quimper Loop,19494,5695751,0
3-VIC,2089,10094597:5677093:5695862,James Bay - via Quimper Loop,19494,5695862,0
28-VIC,2771,10125335:5677095:5690836,Downtown,18712,5690836,1
26-VIC,2771,10125501:5677097:5690732,UVic - via McKenzie,18624,5690732,0
72-VIC,2771,10124847:5677099:5690701,Downtown - via Saanichton,18716,5690701,1
59-VIC,2089,10094165:5677103:5690371,Langford Exch - via Triangle Mtn,19545,5690371,0
59-VIC,2087,10094165:5677103:5690900,Langford Exch - via Triangle Mtn,19545,5690900,0
53-VIC,2771,10126660:5677106:5691435,Langford Exch - via Atkins,18852,5691435,1
27-VIC,1781,10032480:5677108:5690777,Gordon Head - via Shelbourne,19171,5690777,0
6-VIC,2771,10125304:5677109:5690776,Royal Oak Exch - via Royal Oak Ctr,18715,5690776,0
22-VIC,2771,10126538:5677110:5690652,Vic General - via Hastings,19322,5690652,0
24-VIC,2771,10125131:5677111:5691332,Cedar Hill,19044,5691332,0
75-VIC,2294,10058329:5677112:5691054,Royal Oak Exch - to 30 Downtown,19632,5691054,1
58-VIC,2294,10042156:5677116:5691359,Langford Exch - via Westhills,18751,5691359,0
28-VIC,2089,10025655:5677117:5690048,Downtown,18712,5690048,1
28-VIC,2087,10025655:5677117:5690740,Downtown,18712,5690740,1
87-VIC,2087,10094372:5677120:5690978,Dean Park via Airport - to Saanichton,18975,5690978,1
87-VIC,2089,10094372:5677120:5691026,Dean Park via Airport - to Saanichton,18975,5691026,1
57-VIC,2089,10094123:5677123:5690371,Langford Exch - via McCallum,19124,5690371,1
57-VIC,2087,10094123:5677123:5690900,Langford Exch - via McCallum,19124,5690900,1
4-VIC,2294,10041184:5677124:5691195,Downtown,18477,5691195,1
10-VIC,1781,10045975:5677125:5874943,Royal Jubilee - via Vic West,18521,5874943,0
3-VIC,1781,10045927:5677126:5874891,James Bay,19445,5874891,0
26-VIC,1781,10032448:5677127:5690867,Dockyard - via Tillicum,18575,5690867,1
75-VIC,2771,10126028:5677128:5690662,Downtown,18820,5690662,1
4-VIC,2771,10125010:5677129:5690419,UVic - via Hillside,18645,5690419,0
5-VIC,1781,10054928:5677130:5691046,Willows - Oak Bay Village,19272,5691046,0
6-VIC,1781,10032564:5677133:5691434,Royal Oak Exch - via Royal Oak Ctr,18715,5691434,0
52-VIC,2771,10126295:5677134:5690837,Bear Mountain - via Millstream,18774,5690837,1
60-VIC,2771,10126301:5677135:5690775,Langford Exch - via Lagoon,19362,5690775,0
75-VIC,1781,10057789:5677136:5690312,Saanichton Exch,18912,5690312,0
5-VIC,1781,10054895:5677137:5691021,Willows - Oak Bay Village,19272,5691021,0
52-VIC,2294,10041853:5677138:5690132,Bear Mountain - via Millstream,18774,5690132,1
3-VIC,1781,10045916:5677139:5875034,James Bay,19445,5875034,0
32-VIC,2771,10126461:5677140:5691038,Royal Oak Exch,18626,5691038,1
6-VIC,1781,10032665:5677141:5690613,Royal Oak Exch - via Royal Oak Ctr,18715,5690613,0
14-VIC,2771,10125068:5677142:5690158,Vic General - via Craigflower,19158,5690158,1
24-VIC,1781,10032351:5677143:5691212,Cedar Hill,19044,5691212,0
4-VIC,2771,10125561:5677146:5691410,Downtown,18477,5691410,1
75-VIC,1781,10057734:5677147:5691434,Saanichton Exch,18742,5691434,0
61-VIC,2087,10070426:5677149:5690717,Sooke,19637,5690717,1
61-VIC,2089,10070426:5677149:5691477,Sooke,19637,5691477,1
28-VIC,2294,10041006:5677151:5690429,Downtown,18712,5690429,1
53-VIC,2771,10126647:5677153:5691435,Langford Exch - via Atkins,19255,5691435,1
31-VIC,2087,10053394:5677157:5690783,Royal Oak Exch - via Glanford,18743,5690783,0
31-VIC,2089,10053394:5677157:5691425,Royal Oak Exch - via Glanford,18743,5691425,0
27-VIC,2087,10025750:5677158:5690658,Gordon Head - via Shelbourne,19171,5690658,0
27-VIC,2089,10025750:5677158:5690691,Gordon Head - via Shelbourne,19171,5690691,0
88-VIC,2087,10094385:5677159:5690845,Airport,18544,5690845,1
88-VIC,2089,10094385:5677159:5691236,Airport,18544,5691236,1
5-VIC,2771,10125900:5677160:5691238,James Bay - Fisherman's Wharf,18724,5691238,1
15-VIC,2294,10041200:5677165:5691294,UVic - Foul Bay Exp,19054,5691294,0
7-VIC,1781,10040622:5677168:5691366,Downtown - to 21 Interurban,19211,5691366,0
52-VIC,2294,10041823:5677170:5690322,Colwood Exch - via Royal Bay,18903,5690322,0
30-VIC,2087,10053616:5677172:5695432,Downtown,18838,5695432,1
30-VIC,2089,10053616:5677172:5695844,Downtown,18838,5695844,1
53-VIC,2294,10042172:5677173:5690706,Langford Exch - via Atkins,18852,5690706,1
95-VIC,2294,10032885:5677175:5691086,Blink - to Downtown,18717,5691086,0
27-VIC,2087,10025658:5677176:5690658,Gordon Head - via Shelbourne,19171,5690658,0
27-VIC,2089,10025658:5677176:5690691,Gordon Head - via Shelbourne,19171,5690691,0
39-VIC,1781,10040242:5677177:5690672,UVic - via Royal Oak,19305,5690672,0
60-VIC,2294,10042050:5677181:5690133,Royal Bay Exch - via Lagoon,18644,5690133,1
6-VIC,2087,10053605:5677182:5690576,A Royal Oak Exch - via Emily Carr,18754,5690576,0
6-VIC,2089,10053605:5677182:5690763,A Royal Oak Exch - via Emily Carr,18754,5690763,0
49-VIC,2089,10093962:5677183:5690343,Langford Exch - via Florence Lake,18563,5690343,1
49-VIC,2087,10093962:5677183:5690773,Langford Exch - via Florence Lake,18563,5690773,1
4-VIC,2089,10069869:5677185:5690346,UVic - via Hillside,18645,5690346,0
4-VIC,2087,10069869:5677185:5691185,UVic - via Hillside,18645,5691185,0
52-VIC,1781,10040712:5677186:5690632,Colwood Exch - via Royal Bay,18903,5690632,0
7-VIC,1781,10040593:5677188:5691196,N UVic - Cook St Village,18918,5691196,1
10-VIC,2087,10094600:5677189:5874962,Royal Jubilee - via Vic West,18521,5874962,0
10-VIC,2089,10094600:5677189:5875434,Royal Jubilee - via Vic West,18521,5875434,0
70-VIC,2087,10070643:5677190:5690698,Downtown - via Hwy #17,18849,5690698,1
70-VIC,2089,10070643:5677190:5691382,Downtown - via Hwy #17,18849,5691382,1
11-VIC,1781,10032100:5677192:5691350,Tillicum Ctr - via Gorge,18834,5691350,1
95-VIC,1781,10031462:5677193:5691396,Blink - to Langford,18836,5691396,1
26-VIC,1781,10032461:5677194:5691046,Dockyard - via Tillicum,18575,5691046,1
26-VIC,2087,10070033:5677198:5690623,Dockyard - via Tillicum,18575,5690623,1
26-VIC,2089,10070033:5677198:5690879,Dockyard - via Tillicum,18575,5690879,1
14-VIC,1781,10031688:5677199:5690502,UVic - via Richmond,19055,5690502,0
26-VIC,2771,10125571:5677200:5690869,Dockyard - via Tillicum,18575,5690869,1
30-VIC,1781,10057676:5677201:5690566,Royal Oak Exch - via Carey,18634,5690566,0
52-VIC,2089,10093863:5677202:5690370,Bear Mountain - via Millstream - RRU,18581,5690370,1
52-VIC,2087,10093863:5677202:5690865,Bear Mountain - via Millstream - RRU,18581,5690865,1
22-VIC,1781,10040589:5677204:5690131,Vic General - via Hastings,19322,5690131,0
5-VIC,1781,10054888:5677205:5691021,James Bay - Fisherman's Wharf,18724,5691021,1
32-VIC,1781,10040576:5677206:5691366,Cordova Bay,18608,5691366,0
14-VIC,1781,10031661:5677207:5690384,UVic - via Richmond,19055,5690384,0
61-VIC,1781,10031570:5677208:5690941,Sooke,19637,5690941,1
28-VIC,2771,10125191:5677209:5690836,Downtown,18712,5690836,1
7-VIC,1781,10040307:5677210:5690228,Downtown - to 21 Interurban,19211,5690228,0
14-VIC,2294,10041446:5677213:5690713,UVic - via Richmond,19055,5690713,0
14-VIC,2089,10024677:5677214:5690262,Vic General - via Craigflower,19158,5690262,1
14-VIC,2087,10024677:5677214:5691362,Vic General - via Craigflower,19158,5691362,1
52-VIC,2294,10042192:5677215:5690685,Colwood Exch - via Royal Bay,18903,5690685,0
6-VIC,2087,10053360:5677216:5690520,A Royal Oak Exch - via Emily Carr,18754,5690520,0
6-VIC,2089,10053360:5677216:5690538,A Royal Oak Exch - via Emily Carr,18754,5690538,0
30-VIC,2771,10126066:5677218:5690750,Downtown,18838,5690750,1
26-VIC,1781,10032233:5677219:5690219,UVic - via McKenzie,18624,5690219,0
28-VIC,2771,10125186:5677222:5690836,Majestic - via Shelbourne,18885,5690836,0
95-VIC,2089,10070277:5677223:5690567,Blink - to Downtown,18717,5690567,0
95-VIC,2087,10070277:5677223:5690792,Blink - to Downtown,18717,5690792,0
6-VIC,2771,10125692:5677228:5690476,Royal Oak Exch - via Royal Oak Ctr,18715,5690476,0
59-VIC,1781,10040489:5677229:5690238,Royal Bay Exch - via Triangle Mtn,18872,5690238,1
61-VIC,2087,10070227:5677231:5690127,Sooke,19637,5690127,1
61-VIC,2089,10070227:5677231:5691487,Sooke,19637,5691487,1
11-VIC,2771,10125221:5677232:5691332,UVic - via Uplands,19456,5691332,0
27-VIC,2294,10041531:5677235:5690277,Gordon Head - via Shelbourne,19171,5690277,0
6-VIC,2087,10053663:5677236:5690398,A Downtown - via Emily Carr,19049,5690398,1
6-VIC,2089,10053663:5677236:5691058,A Downtown - via Emily Carr,19049,5691058,1
15-VIC,2771,10125225:5677239:5691087,Esquimalt - Fort/Yates Exp,18702,5691087,1
6-VIC,1781,10032657:5677241:5690123,Downtown,18962,5690123,1
6-VIC,1781,10032620:5677243:5690838,Downtown,18962,5690838,1
75-VIC,2771,10126092:5677244:5690122,Saanichton Exch,18912,5690122,0
61-VIC,2087,10070434:5677245:5691003,Sooke,19637,5691003,1
61-VIC,2089,10070434:5677245:5691060,Sooke,19637,5691060,1
15-VIC,2771,10125118:5677249:5690125,UVic - Foul Bay Exp,19054,5690125,0
52-VIC,2089,10093926:5677250:5690370,Colwood Exch - via Royal Bay,18903,5690370,0
52-VIC,2087,10093926:5677250:5690865,Colwood Exch - via Royal Bay,18903,5690865,0
85-VIC,2771,10126428:5677251:5691095,North Saanich,19285,5691095,0
8-VIC,2771,10125174:5677252:5690491,Tillicum Ctr - via Finalyson,19314,5690491,1
21-VIC,2089,10051071:5677255:5690188,Downtown - to 7 UVic,19021,5690188,1
21-VIC,2087,10051071:5677255:5691367,Downtown - to 7 UVic,19021,5691367,1
61-VIC,2771,10124760:5677256:5690531,Langford Exch,19003,5690531,0
31-VIC,2771,10126102:5677258:5691029,Royal Oak Exch - via Glanford,18743,5691029,0
95-VIC,1781,10031464:5677259:5690111,Blink - to Langford,18836,5690111,1
14-VIC,2087,10024661:5677260:5690173,UVic - via Richmond,19055,5690173,0
14-VIC,2089,10024661:5677260:5690497,UVic - via Richmond,19055,5690497,0
12-VIC,2771,10126288:5677261:5690772,University Hgts - via Kenmore,18817,5690772,1
70-VIC,1781,10058023:5677263:5690467,Swartz Bay Ferry - via Hwy #17,19212,5690467,0
15-VIC,2771,10125582:5677264:5690694,Esquimalt - Fort/Yates Exp,18702,5690694,1
75-VIC,2294,10058254:5677268:5690998,Saanichton Exch,18912,5690998,0
7-VIC,1781,10040403:5677269:5691296,UVic - via Fairfield,18816,5691296,1
2-VIC,2294,10055009:5677273:5691401,James Bay - Fisherman's Wharf,18896,5691401,1
11-VIC,2771,10125482:5677276:5690884,Tillicum Ctr - via Gorge,18834,5690884,1
6-VIC,1781,10032618:5677278:5690838,Downtown,18962,5690838,1
15-VIC,2089,10054642:5677280:5690890,Esquimalt - Fort/Yates Exp,18702,5690890,1
